Unnamed: 0,created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count,Biden initially,Trump initially,Toxicity_not_neutral,Fact_assessment_not_neutral,Toxicity,Fact assessment
488,2020-11-28T03:27:58Z,Missouri,"Gens flynn and McInerney are leading the charge against the traitorous politicians and their minions in the deep state fbi, cia and other agencies. stand behind them and presidential candidate and fight the fraudulent election.",Twitter for Android,220,en,1,0,False,51,91,0,3550,4366,0,1,9,False,9,'false'
489,2020-09-15T08:54:44Z,Virginia,"This morning's headlines: Hurricane Sally nears landfall while smoke continues to choke the West Coast. A roundup of news, the national forecast, celebrity birthdays and more. https://t.co/Lc2n3t6Xw9",SocialNewsDesk,199,en,0,0,False,9451,897,292,47386,269,0,0,1,'true',1,'true'
490,2020-10-17T02:21:39Z,Texas,I just voted for presidential candidate and it felt SO GOOD. #VOTE,Twitter for iPhone,53,en,1,0,False,252,388,3,6035,5811,1,0,1,'true',1,'true'
491,2020-08-22T14:53:10Z,Florida,@CNNEE presidential candidate Vs DemocRat Communist https://t.co/FQkLcHp3wl,Twitter for iPhone,27,en,0,0,False,38,73,0,2358,1796,0,1,8,'false',8,No verdict
492,2020-12-08T01:01:13Z,Texas,"Desantis Florida is basically devils Florida....#CULT45 made bullying,  assault ,harassment and serial killers all ok...in his eyes those are Christian values...silly Christians those are the devils tricks🙄 and they trust in trump..not god ..obviously https://t.co/XpDZ0sKAwC",Twitter Web App,251,en,1,0,True,202,265,1,747,924,0,0,9,False,10,'no verdict'
493,2020-09-02T05:54:58Z,Missouri,presidential candidate exhibited Hitler behavior in Kenosha. Hitler was the Law and Order man on Jews. presidential candidate is the Law and Order president on Black lives.,Twitter for Android,138,en,0,0,False,44,19,2,9757,6,0,1,8,False,8,False
494,2021-03-27T01:56:43Z,Michigan,"@ashleighv1107 @ReggieBDB @JustJem24 Yes. And being a presidential candidate supporter is not a political view, it's a lack of morals.",Twitter for Android,80,en,74,0,False,80,641,0,3899,13881,0,1,8,'no verdict',8,'no verdict'
495,2020-11-01T10:03:41Z,Oklahoma,"This is beneath the office of The President of The United States, but not beneath Donald J presidential candidate.  #AmericasGreatestMistake #POTUS #VoteBlueToEndTheNightmare #Texas You can do better.  #RiseAndResist https://t.co/kpYgjqa13A",Twitter for iPhone,199,en,1,0,True,3301,3622,4,5659,4309,0,1,8,'no verdict',8,'no verdict'
496,2020-09-14T06:37:25Z,New York,"Just now on MSNBC. 
Nancy Pelosi on presidential candidate:

""Don't listen to him.
He doesn't know what he's talking about. 

He doesn't care that he doesn't know what he's talking about."" https://t.co/eo3LVRfjYn",Twitter for Android,171,en,0,0,False,15392,16851,6,16275,102002,0,1,7,'no verdict',6,'no verdict'
497,2021-02-17T13:07:44Z,Nebraska,"@secupp Hahahhaha ""good"" hahahahha biden hahahhahahahah",Twitter Web App,47,tl,2,0,False,85,505,5,4014,24390,0,0,8,No verdict,8,'No verdict'
498,2021-05-07T18:55:03Z,Indiana,Most economic pain is self-inflicted.  https://t.co/jEgmyB9hkB,Twitter for Android,62,en,0,0,False,551,61,6,2242,754,0,0,2,'no verdict',2,'no verdict'
499,2020-09-24T13:12:14Z,Maryland,"@McFaul @PostOpinions Sorry, the notion that ""presidential candidate is Putin's puppet"" is a ""BIG LIE""
It is a smear concocted by shameless vested interests
It is a lie that will not die even after a failed 2 1/2 year special council investigation &amp; a failed impeachment process
It's all the bankrupt #Dems &amp; #MSM have",Twitter Web App,287,en,0,0,False,306,699,4,49171,8205,0,1,8,'false',8,'false'
500,2020-08-28T11:17:01Z,Ohio,"Protests, riots have now put Wisconsin and Ohio in likely presidential candidate column. PA is now a Tossup and MI barely lean Dem. AZ and GA are probably gone as well. So congrats rioters burning cars, I am sure another 4 years of presidential candidate will surely change black people getting shot.",Twitter for Android,266,en,1,2,False,507,967,10,32375,23869,0,1,9,False,9,no verdict
501,2020-08-22T21:35:15Z,Indiana,@adamnagourney @jmartNYT @nytimes At home Parlor game idea: how many lies will 1. presidential candidate tell 2. The RNC as a whole next week ?,Twitter for iPhone,92,en,0,0,False,9,157,0,913,965,0,1,7,no verdict,3,no verdict
502,2020-12-14T12:11:15Z,North Carolina,@candktoo @MichaelArt123 @Christyw277 Without a sliver? There was no sliver either way. Pro trump and counter protesters clash doesnt tell you who did what,Twitter for Android,117,en,0,0,False,225,316,1,16232,372,0,0,7,'no verdict',3,no verdict
503,2021-02-05T12:02:25Z,North Carolina,After four years of having a nasty gross lying orange slimy steaming turd squatting in the Oval Office playing dictator; it sure feels orgasmic to have presidential candidate as President of The United States of America 🇺🇸,Twitter for iPhone,209,en,12,6,False,4916,4277,4,12011,6475,1,0,8,No verdict,9,no verdict
504,2021-04-15T15:00:09Z,Missouri,"presidential candidate and his family are career criminals.
@POTUS",Twitter for iPhone,53,en,1,0,False,413,804,5,18306,22618,1,0,8,False,8,False
505,2021-01-30T09:14:59Z,California,"@AndresStracquad @Viczuri Estimado tuitero, es vd muy libre de creer las barbaridades q cuenta este sr. presidential candidate detenido, el Papa también, Hillary come niños, presidential candidate sigue siendo Presidente, el Ejército manda en US, golpe de estado oculto. Para q seguir",Twitter for Android,224,es,1,0,False,503,638,2,4056,1842,1,1,8,False,9,no verdict
506,2020-10-20T06:45:57Z,Washington,"@Mblodnieks314 @JimCarrey Over the past several years, Carrey has painted many of presidential candidate’s minions.",Twitter for iPhone,72,en,2,0,False,21273,21932,11,50005,55386,0,1,1,'true',1,No verdict
507,2020-08-13T18:23:16Z,Oregon,"Steven Miller, Bill Barr, Mitch McConnell - all of them are letting presidential candidate lead the way, but they are the ones behind the scenes making the changes, giving cover for crazy policies. https://t.co/pWbvpw3vxX",Twitter for Android,180,en,1,1,True,6064,5706,1,166846,160504,0,1,7,'no verdict',3,No verdict
508,2021-03-02T11:35:29Z,Ohio,"@971BLS Thanks to presidential candidate for the beloved vaccine, that presidential candidate forgot he even took! The “take bleach” narrative is fake news. Must be CNN watchers. 🙄",Twitter for iPhone,146,en,0,0,False,109,323,1,931,15485,1,1,8,False,7,'false'
509,2020-09-28T02:34:57Z,North Dakota,Hunter presidential candidate’s ‘forgotten’ Russia scandal bombs https://t.co/TUwkqwGQWv via @YouTube,Twitter Web App,84,en,0,0,False,1132,1518,101,171177,67831,1,0,1,'no verdict',1,'no verdict'
510,2020-08-27T15:44:12Z,Nebraska,"@MarciaSouth1 @atensnut really?  Do you have any idea how much money presidential candidate has made off of his presidency.  Sure, he ""donates"" the salary.  But that pales in comparison to the monetary gains he has received.",Twitter Web App,183,en,2,0,False,715,1031,17,8543,4860,0,1,7,True,6,'no verdict'
511,2020-09-27T01:44:13Z,Texas,"@SenateDems A vote for presidential candidate is a vote for enabling dementia, higher taxes, bigger government, more regulation, weaker military, open borders and unlimited abortion.",Twitter for iPhone,153,en,0,0,False,5,58,0,76,126,1,0,8,False,9,false
512,2021-01-24T10:12:16Z,Tennessee,"@HillaryClinton Not true but keep spreading hate.  You’re still sore you lost in 2016.  If you’re so smart, explain how presidential candidate got 1 million people vaccinated per day on average?  Sounds exactly like the plan presidential candidate rolled out.  Move on, quit spouting hate!",Twitter for iPhone,239,en,0,0,False,5,28,0,43,410,1,1,8,'false',8,'no verdict'
513,2020-10-12T18:53:12Z,Florida,@Dilemmeme @CBSNews He is more truthfyl than presidential candidate!🇺🇸👍❤️,Twitter for iPhone,36,en,0,0,False,8,83,1,189,152,0,1,2,'true',2,'false'
514,2020-10-11T17:43:36Z,Kentucky,"@TaylorBrad76 presidential candidate had a voting record smack dab in the middle of the centre-left when he was a senator, according to a formula used by political scientists.

In a group of 51 Dems and Democratic-aligned senators, in presidential candidate's final term in Congress, he had the 27th-most liberal voting record.",Twitter Web App,279,en,0,0,False,50240,50397,257,9870,3061,1,0,2,True,2,'true'
515,2021-04-28T09:30:36Z,Oregon,@MarxIsMyNigga @EGattignolo A really important point. What would C.L.R. James think of presidential candidate?,Twitter for iPhone,69,en,0,0,False,27464,17324,113,319861,517080,1,0,2,No verdict,3,No verdict
516,2021-04-20T14:50:00Z,Pennsylvania,presidential candidate and Kamala on the phone with George Floyd’s family telling them they’re gonna make some real changes. https://t.co/IyurbBNdg1,Twitter for iPhone,107,en,1,0,False,165,256,4,12535,27388,1,0,1,'true',1,True
517,2021-02-24T01:32:26Z,California,@TRHLofficial The bars are to keep biden out,Twitter for Android,30,en,14,2,False,5,55,0,76,208,0,0,7,'false',8,No verdict
518,2021-01-04T04:50:24Z,South Carolina,@StephenKing I have a hard time believing you seen trump tampering through the mountain of evidence and sworn testimony of election tampering by the democratically,Twitter for iPhone,150,en,0,0,False,227,1048,7,3005,6912,0,0,8,false,7,'false'
519,2021-02-14T13:24:57Z,Tennessee,Impeachment trial an exercise in 'presidential candidate derangement syndrome' https://t.co/dupLxKxMWR via @YouTube,Twitter for iPhone,98,fr,1,2,False,39242,40445,412,266911,130452,0,1,7,'false',3,'false'
520,2021-03-02T12:25:26Z,California,@TPM True.  That's why President presidential candidate and Ron Klain need to read carefully the https://t.co/FGKvERsbHL review of presidential candidate's immigration proposal.  Even if you disagree w CIS you DO NEED to understand  background &amp; data which they present professionally and truthfully. BE responsible..,Twitter for Android,282,en,0,0,False,216,1680,8,29800,2048,1,0,1,'true',1,'no verdict'
521,2020-07-31T03:59:54Z,Georgia,"@trump_nhl That's the best review of the film, Mr. NHL President!",Twitter Web App,54,en,1,0,False,2262,1841,43,26366,11887,0,0,1,'no verdict',1,'no verdict'
522,2020-11-30T13:47:22Z,Nevada,@Jim_Jordan Why do feel they need too 😂😂😂 presidential candidate won fair and square,Twitter Web App,55,en,0,0,False,56,423,0,400,58,1,0,7,'false',7,'false'
523,2020-10-28T14:27:38Z,Texas,@shell44984642 @Sokrates_17 @JuliansRum The presidential candidate family is corrupt to the core and sold America out to profit from China. But you wouldn't know that because the MSM is suppressing all the information.,Twitter for Android,161,en,6,0,False,29,148,0,614,417,1,0,8,False,9,False
524,2021-04-30T11:35:57Z,Pennsylvania,"@nhojhpesoj @DerekGuberney @clairermassey @LaurVoted4Biden @Juliethewarrior @FUBARPATTY @LChicago18 @dprobbob @PappyParki @Papi_B_Dubs @KingRezizt @Idliva @ZACKHAMMER7 @grayzpoo @LanceUSA70 @PeepMomma @kristinresistin @ResusCGMedia @ShawnLindley2 @immersed_in_luv @enespacio @AMPMTALK @janrog7777 @jules1327 @Malcolmdonaghy @BlueWaveSaveUs @katibug817 @doxie53 @ellinidata @book960 @shellpartduex @VLesions @MissAngSays @GJRboston @SmackeyCracks @GoinEasy9 @AJ59861509 @CostanzosCombo1 @GerstenfeldAbe @Peatches66 @WvHannah1 @Snoesjoe @DoingJack @OssiFritsche @BadBradRSR @cscnme @Stonefree63 @fake_biden @PissOffTrumpz 🤣😂🤣 That’s so funny. 

I once had a complete stranger come up to me from behind and feel my hair! 😳 For really real! The hair connected to me, on my own head! 🤣😂🤣

So weird!",Twitter for iPhone,173,en,3,1,False,14552,14630,25,58381,172685,0,0,1,'no verdict',1,'true'
525,2020-12-23T14:06:21Z,Maryland,"@DanScavino DARLING PRESIDENT TRUMP listen to Patrick Byrne, General Flynn, &amp; Sydney Powell. Watch Mark Meadows. Think Q, Q+, Patriots &amp; 73 million votes. WIN!
https://t.co/3cXrUB7vM6",Twitter Web App,191,en,0,0,False,194,582,3,5677,16147,0,0,7,No verdict,5,'no verdict'
526,2020-10-11T16:52:29Z,Indiana,"Like presidential candidate, I was on monoclonal antibody drugs. This is what they do to you - https://t.co/2gieBVtAoq",Twitter Web App,101,en,1,1,False,6351,6787,8,64473,72602,0,1,3,'true',2,'No verdict'
527,2021-03-28T05:19:36Z,California,"So, essentially what GOP stalwarts like Cruz &amp; Graham are saying to the presidential candidate administration is this: 

Please do what we were unable to do under former Pres. presidential candidate &amp; that we've been unable to do for decades of Republican leadership. 

Let's all snap our fingers &amp; make it so! https://t.co/1YA9uyUL7C",Twitter Web App,288,en,2,0,True,7842,978,133,17043,53482,1,1,3,'true',3,'no verdict'
528,2021-03-04T19:07:04Z,Alabama,"PI$$ on presidential candidate 
He is a Bumbling, Stumbling Liberal Buffoon https://t.co/ochngsTtRh",Twitter for iPhone,58,en,0,0,True,106,169,0,4765,3349,1,0,8,No verdict,8,'no verdict'
529,2020-09-21T03:03:35Z,Texas,SAVE YOUR PRE-EXISTING CONDITIONS (that includes Covid) HEALTH CARE COVERAGE VOTE presidential candidate https://t.co/e23RY9u1CE,Twitter for iPhone,87,en,1,0,True,1692,3199,0,67329,150797,1,0,2,'true',1,'no verdict'
530,2021-02-25T23:19:44Z,Arkansas,"Xavier Becerra sued nuns for practicing their faith. It’s a matter of public record. 

He’s just embarrassed he was confronted over it. 

https://t.co/OUQCEFA51i",Twitter Web App,161,en,193,63,False,140642,650,1422,6196,268,0,0,3,'false',5,'true'
531,2021-03-16T04:56:51Z,Missouri,@charliekirk11 presidential candidate 2024,Twitter for Android,10,en,1,1,False,271,1290,1,10894,14087,0,1,1,No verdict,4,'no verdict'
532,2020-11-24T20:18:13Z,Mississippi,The man faces up to 20 years in federal prison when he is sentenced March 4. https://t.co/1sAhArQPgA,SocialNewsDesk,100,en,0,0,False,21104,542,296,99312,428,0,0,1,true,1,'true'
533,2020-12-16T06:17:02Z,Louisiana,@NPR NPR needs to stop spreading disinformation about the 80M people who voted for presidential candidate. Why should public funds support a station that is openly backing a party in bed w/the CCP? Time to cut off NPR public funding dollars.,Twitter for iPhone,219,en,1,0,False,956,1695,15,18910,3506,0,1,8,False,9,'false'
534,2021-04-09T00:35:06Z,Pennsylvania,"@PissOffTrumpz I was getting quotes for a patio and the contractor showed up without a mask on. I handed a new one over the fence before he entered but I hear him say I brought one and he pulled one from his pocket. The mask read “presidential candidate 2020, no more bullshit”. He won’t be getting the job.",Twitter for iPhone,275,en,1,1,False,1375,2375,2,22219,41892,0,1,8,True,7,'true'
535,2020-10-21T07:15:15Z,Kentucky,@OxfordDiplomat Picture this: presidential candidate wins the election &amp; amends the constitution so Presidents can serve more than 2 terms.  Republican senators are too afraid to stand up to him and it gets through. The nightmare.,Twitter Web App,201,en,4,0,False,854,1581,11,19211,5396,0,1,8,False,3,'no verdict'
536,2020-10-20T00:51:12Z,California,"How can anyone with half a brain think that that laptop isn’t Hunter presidential candidate’s?  Setting the emails aside, all those photos of him on it...where’d they come from if not from him? Come on, man!",Twitter for iPhone,190,en,4,2,False,752,498,0,43590,62948,1,0,7,'no verdict',7,'no verdict'
537,2020-10-10T07:25:30Z,Michigan,"Respect science, nature, laws, and each other: Vote presidential candidate/Harris 2020.
presidential candidate, lagging in polls, pressures Justice Dept. to target Democrats and criticizes Barr https://t.co/H7svt4ejSS",Twitter Web App,183,en,0,0,False,77,81,0,5576,10993,1,1,3,'true',8,True
538,2021-03-21T04:02:03Z,Georgia,"@LoLoToronto4 Have I mentioned yet that I’m moving in with you to get the hell out of the USA!  Proud presidential candidate supporter but, we’re too damaged! 🤪🤪🤣🤣🤣😬😬😬",Twitter for iPhone,136,en,0,0,False,370,675,0,8777,7262,1,0,3,'no verdict',8,no verdict
539,2021-03-25T15:33:54Z,Utah,"@creyna55 @whitepatrick @DonaldJTrumpJr No, you are wrong again.  The Republican Party believes in legal immigration.  Illegal immigration leads to coyotes taking advantage of disparate people, drug smuggling, and human trafficking.  What presidential candidate has done with his misplaced judgment is to increase these bad outcomes.",Twitter for iPhone,276,en,0,0,False,3026,3907,45,39146,37125,1,0,3,'false',1,'true'
